x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,gx_1,gy_1,gx_2,gy_2,gx_3,gy_3,gx_4,gy_4,gx_5,gy_5,Value_costs,Policy_costs
0.31437278,-0.742558,0.7773198,0.53199995,0.9577762,-0.22244227,-0.60991216,0.7073823,-0.09642339,0.6966919,0.20759588,-0.2916223,-0.6523926,-0.1708243,0.20220819,0.321627,0.29310536,0.77709484,0.14181922,0.18183649,0.9531101,0.7757647
-0.39353788,0.6739806,0.11770594,0.9992596,-0.41548133,-0.0530771,-0.9507283,-0.8430377,-0.6609552,0.06574416,-0.7814029,0.7790997,-0.30550295,-0.81442034,0.1515271,0.6622303,-0.8736454,0.25600943,-0.4521361,-0.54621756,1.1119618,1.0101188
0.3179915,-0.13862157,-0.67125297,0.25172853,0.02176404,-0.8386167,-0.76799154,0.15432227,0.5753908,0.010171294,-0.8121449,-0.8084755,0.12299012,0.76358765,0.68931216,-0.4350676,-0.89093226,0.7393303,-0.5741377,0.02436583,1.0325359,0.71768665
0.614131,-0.1656363,0.94061935,-0.929013,-0.17048335,-0.7082832,0.811641,0.28888142,0.8870152,-0.076078415,-0.5103757,0.5621204,0.8521593,0.3773028,0.77904546,-0.34896934,0.6594089,-0.5910067,0.3159565,-0.0358106,1.1516747,0.9113328
0.43990445,-0.13871765,-0.90110564,0.92984366,-0.94509816,-0.7707038,-0.63547647,-0.7513565,-0.27850628,0.6109495,0.09281097,-0.6056476,0.25138542,0.15871157,0.44062406,-0.78166264,-0.40925992,0.6634456,0.33358032,-0.7486232,1.509091,1.3649349
0.8061222,-0.434716,-0.5979233,-0.43785465,-0.020947576,-0.007052541,0.005426049,0.6731578,0.93937707,0.48411238,0.39001635,-0.51767665,0.37418735,0.83769953,-0.1472154,0.19904329,0.13988364,0.14298394,0.8850383,0.64561886,0.63540673,0.4577806
0.25707853,0.872769,0.29470527,0.5121974,0.31045306,-0.8506918,-0.19713962,0.26409316,0.73449767,-0.062426925,-0.52297795,0.8797068,-0.0989513,-0.20819917,0.7712994,-0.1782169,0.23602109,0.19342643,0.09047252,0.003627634,0.7545455,0.51236176
-0.17779517,0.7296008,-0.7154037,0.94739914,-0.36290073,-0.23968852,-0.07261133,0.13837636,-0.33998883,0.8706509,0.3422238,0.4554128,-0.2535065,-0.104474075,-0.47254685,0.547304,-0.37089586,0.75098747,0.12874946,0.5631621,0.7942584,0.55304337
0.08165717,0.008746386,0.049776435,-0.19868147,-0.9830549,-0.04169202,0.61200404,0.2486161,-0.28689456,0.66430986,0.6290073,-0.66837496,-0.22732751,-0.58279026,0.19579536,0.59584564,0.4133197,0.052044723,-0.6398518,0.5426582,0.71483254,0.41736385
-0.13231623,0.099787116,0.023881674,0.32075405,0.32023084,0.9308474,0.5019866,0.9328965,-0.97077405,0.02089107,-0.3446764,-0.4565256,-0.43262315,-0.3371966,0.50869143,-0.519039,0.81778115,-0.6071758,-0.88377017,0.25844103,1.0325359,0.9895341
-0.8101218,-0.26449203,-0.5033158,-0.120256424,-0.44963396,0.27687967,0.50581336,-0.5527234,-0.1756624,0.9905919,-0.8158816,0.014511716,-0.59031,-0.4372627,-0.19836813,0.15564848,0.0608016,-0.71601385,0.1622538,-0.46048474,0.5956938,0.47840238
-0.5989642,-0.74197984,0.23019207,-0.38387036,0.57341886,-0.9450904,-0.5524955,0.28197432,-0.9207891,-0.4696772,-0.29739442,0.49426544,-0.1554311,0.76451194,-0.75780547,0.4686907,-0.7200199,0.6245041,-0.49757016,0.65044284,1.4296651,1.2587632
-0.6039578,0.7245437,0.036381483,-0.88399327,-0.44490278,0.38428247,-0.65298975,-0.4382993,0.4591732,-0.90393853,-0.0818033,0.6422414,-0.4052174,-0.76252794,0.7809587,0.8175961,0.5545159,0.8270644,-0.10859502,-0.34869307,1.0325359,0.8061682
0.8321518,-0.42876685,-0.096135974,0.11684656,0.05559385,-0.31047177,-0.23214519,0.97343326,-0.7512753,-0.3727368,0.76114017,0.5337376,-0.33623475,0.090070724,0.053253327,-0.66632336,-0.13348281,0.24282478,0.3474998,0.35111082,0.7545455,0.52623475
-0.6994227,-0.29411817,0.91144407,-0.67307925,0.28682625,0.76317334,-0.18020868,-0.12547243,0.7080684,0.75880647,0.36263067,-0.20253606,0.32925564,-0.17815167,0.22709309,-0.2428621,0.8773922,0.87111014,-0.41855097,-0.5034095,1.3502393,1.3242662
-0.7128372,0.86254907,-0.5077014,-0.1505388,0.29357827,-0.90403163,0.85777736,-0.6155442,0.4282353,-0.7291596,0.25822923,-0.4242882,-0.3844466,-0.48084807,-0.8560635,0.75815755,-0.84989524,-0.26881966,-0.42886022,-0.61635995,1.6679426,1.627399
-0.4458325,-0.71705043,-0.2825426,-0.50247145,-0.2478298,0.54849124,-0.95726883,-0.25757134,0.28786433,0.87381744,-0.5423492,-0.14012267,0.7704011,0.25519416,0.22460206,0.4892951,0.059181117,-0.25809598,-0.42051467,-0.8204391,1.1516747,1.0448447
0.69061565,-0.4028684,0.6846802,0.11162877,-0.27947438,-0.24905205,-0.064618826,-0.6610782,0.45250905,-0.078923464,0.8908471,-0.5397189,0.19854891,0.77864695,0.21010214,0.057925306,0.6423043,0.24753988,0.33956605,0.2662456,0.67511964,0.4016377
-0.64408505,-0.2882626,-0.64388275,0.43645155,0.2166202,0.9488448,-0.92019165,0.067174196,-0.06453681,0.03406298,0.027965998,0.5060455,-0.06998248,0.8549068,0.45599192,0.41815102,0.76315033,-0.00050843955,-0.60507005,0.119657636,0.9531101,0.8437985
0.107984185,-0.9857757,0.7729536,0.9750923,0.2600566,0.23259425,0.24070418,0.7517706,-0.41128373,-0.81110847,0.6522966,0.4416657,0.03830924,-0.31185657,0.81870306,0.017878639,-0.40728205,-0.13147716,0.6489346,-0.26724458,1.3105264,1.1230193
-0.33950412,-0.22116053,0.10564685,0.57740545,-0.19614875,-0.26870775,0.48206568,0.20106041,-0.0403198,-0.56278896,-0.0016152263,0.6831667,-0.46780148,-0.04081614,0.80398,0.70162916,-0.7297841,0.028173923,-0.39828968,-0.81556267,1.0325359,0.78794885
0.8294697,0.9593148,0.635147,-0.24172032,-0.1997993,-0.7866943,-0.8045392,-0.16432703,0.09447861,-0.67502236,-0.4715937,-0.8793538,0.8517725,-0.09899851,0.63331944,-0.538466,0.15982275,0.3677746,-0.3958319,-0.73921686,1.1119618,1.0494478
-0.945853,0.34285116,0.06708133,0.291067,0.20844018,-0.18711627,-0.14092016,0.72970307,0.0044527054,0.5531335,-0.74109733,-0.07218307,0.02517221,0.5986612,0.09298027,0.8586513,-0.5271536,0.37504095,0.48844784,-0.5054513,0.7545455,0.5142207
0.45647824,-0.40668678,0.6571269,0.6797869,-0.11332011,-0.80718243,-0.8437165,-0.026382208,-0.17152488,0.044151068,-0.7340797,0.5397891,0.22487618,0.26560852,-0.55862755,0.088704295,-0.76049465,-0.37231076,-0.45503664,-0.6271273,0.8736843,0.6109195
-0.533129,-0.3080765,0.55534875,0.51641977,0.4502828,0.6914083,0.80412793,0.2138617,0.39233482,0.8522718,0.6977568,0.88089436,0.7921551,0.85285145,0.06100963,0.15169747,-0.39074194,0.076456584,-0.13905655,0.4720175,0.992823,0.7964075
-0.44084203,-0.47026968,0.015733361,0.60673726,0.12084794,-0.9133284,-0.15187788,0.39107704,-0.33403587,-0.04970038,-0.21787165,0.1303678,0.28199714,0.54636574,-0.105376154,-0.09667464,0.33777764,0.34878704,0.31433514,-0.021982633,0.63540673,0.38553303
-0.36040235,0.28377056,0.13220012,-0.29283822,-0.3730979,-0.18480337,0.54517925,0.12679839,0.4378885,0.7081778,0.5317919,0.21259306,-0.1022752,0.10604553,-0.20525454,0.6199237,-0.40848154,-0.8598623,0.31971812,0.7398874,0.7942584,0.53331447
0.99565506,-0.037817955,-0.70651543,0.25869775,0.6798729,-0.5896803,-0.370219,-0.15560341,0.7803829,0.8391298,-0.0914585,-0.10489679,0.78425246,0.08658696,-0.40803918,0.65295297,0.69699496,0.18232262,0.25799665,0.24490295,1.4693781,1.3303456
-0.08107519,-0.6906811,-0.49672008,-0.3128246,-0.9105431,0.21593642,0.3169427,0.37015533,0.4296075,-0.49533772,-0.44780627,-0.1098371,-0.32179812,-0.8029068,-0.78606695,0.77200913,-0.30544192,0.79280376,0.25263995,-0.17649353,0.63540673,0.2842067
-0.4526732,0.7857952,-0.99526167,-0.9258324,0.6256156,0.68717253,0.16488373,-0.020790577,0.23444164,-0.9188154,0.12552041,0.019585382,-0.17949621,-0.5540614,-0.41256118,-0.3006265,0.46235532,0.4151155,0.26866838,0.6445696,1.1913877,1.0318409
0.28015268,0.1122694,0.29215014,-0.39041936,-0.35071087,0.0712924,-0.3936429,-0.58195555,-0.725706,0.14435053,-0.79104877,0.19818906,0.007152915,0.027414858,0.48035648,0.85333264,0.64970356,-0.7437771,-0.010710382,0.14238699,0.9531101,0.71612096
-0.9591826,0.75683296,-0.20510471,0.8041072,-0.3266394,0.945233,0.023061872,-0.08694291,0.973752,0.2474196,-0.5985163,-0.23502523,-0.13809384,0.014432108,0.5389557,0.77329534,0.30716506,0.37150234,-0.001781094,-0.16552158,0.9133972,0.66549075
0.28285778,0.9260771,0.9908235,0.36492276,0.64801824,-0.23236954,-0.5986757,0.19576919,-0.39558232,0.10818529,-0.65639836,-0.5032457,0.2666441,-0.18913081,0.52719635,0.53463215,-0.42151278,0.7333597,-0.7520449,-0.7192537,1.0325359,0.79031616
0.052475452,0.10725224,-0.24317777,0.75085676,0.83539,-0.2830013,0.83008254,-0.13880777,-0.7293918,-0.27101994,-0.57265395,-0.3233094,-0.5309279,-0.39619905,0.64309007,-0.46428028,0.056144856,-0.67312515,0.040469278,-0.50772756,0.8339713,0.64053
0.6136333,0.35383773,-0.8881351,-0.2452203,0.8949225,0.11487925,0.7133286,0.8326453,0.7687198,0.46398664,-0.70326704,-0.89102185,-0.7459765,0.3465254,-0.6271234,0.46348485,-0.0043223263,-0.37091056,0.6476478,0.31719524,1.3105264,1.1858392
0.117862225,-0.47892928,0.56143045,-0.63700426,-0.54351115,0.8751987,0.93872166,0.57436657,0.23946202,0.7646378,0.09314625,0.72567046,-0.5609516,-0.042840883,-0.161615,-0.09919034,0.13548632,0.6583852,-0.56951267,0.1030863,1.1913877,0.9918552
0.13552499,0.8714707,0.9903563,0.666172,-0.71657467,-0.11833787,-0.488124,0.7730348,0.31880248,0.58251643,0.65911597,-0.25145248,-0.63849103,0.34126902,0.15180261,-0.79953045,0.38207948,0.6769965,0.5664803,0.55656374,1.1516747,1.0308613
-0.5072448,-0.9490497,0.25012696,-0.20632672,-0.13346696,-0.9311129,-0.42527056,-0.022795677,-0.8325628,-0.61716366,-0.81565446,0.4243116,0.40311497,-0.22016644,-0.3337271,-0.33019227,-0.16082858,-0.557971,0.37770018,0.73808974,1.0325359,0.9150532
0.9389082,-0.3284676,-0.4162445,0.68432236,0.88730013,0.41063225,0.36552083,-0.2445457,0.9295827,0.9173207,0.80571884,-0.4068352,-0.498672,0.24222407,-0.043216825,-0.00024665592,0.46838364,0.4937452,0.3897284,-0.8252436,0.9133972,0.858785
0.9586098,-0.3427199,-0.4688288,0.5598779,0.011160016,0.6149415,0.41935956,-0.16470444,0.7192707,-0.5281737,-0.28984496,-0.7012377,-0.63559693,0.085204445,0.72354454,-0.50207055,-0.10909595,0.5369927,-0.094798386,-0.28375873,1.0325359,0.75307477
-0.3889693,0.5882366,0.68750024,-0.3207749,0.2719506,-0.4454558,-0.789487,-0.9050691,-0.5677471,-0.018193007,-0.026321268,0.35526502,0.8892215,0.030829953,0.4782798,0.57695687,0.3982092,0.7341941,-0.7371137,0.3962939,0.9133972,0.83130527
