x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,gx_1,gy_1,gx_2,gy_2,gx_3,gy_3,gx_4,gy_4,gx_5,gy_5,Value_costs,Policy_costs
0.51627886,-0.19558966,-0.74460685,-0.9322243,0.17798877,0.47498286,0.44569576,-0.3553897,-0.9062197,0.7120167,-0.81590706,0.47919047,0.24706696,0.10268923,0.15161723,0.6545371,0.43467587,0.79716945,0.5998714,0.8269176,1.4296651,1.268494
-0.4516821,0.9176457,-0.8985406,0.4504695,0.10080111,0.70535433,-0.093942165,0.35369062,-0.30415142,-0.79975116,-0.7854458,0.052703045,-0.2974999,-0.4361983,0.8300795,-0.8129702,-0.8046279,0.2776053,-0.68214077,0.61047184,1.3502393,1.2009137
-0.14349318,0.6355047,0.5435102,-0.46293235,-0.31026947,-0.86172104,-0.3473494,0.5730572,-0.52969027,0.28430295,0.3129787,-0.24258369,0.49783054,-0.63448566,0.4156114,-0.67852545,-0.45376292,-0.2798513,0.8906263,0.57378876,0.9133972,0.7848268
0.19698286,-0.4693904,-0.32345676,0.4585451,0.85466087,-0.4324652,0.5437144,0.89863205,0.22591293,-0.27366173,-0.8183227,-0.81736875,-0.29954717,-0.51198024,0.107008874,0.27143654,-0.8079885,-0.34571958,-0.73051614,0.1381623,1.3502393,1.0693104
0.4359064,0.73126376,-0.99021363,-0.32148683,0.27252078,-0.7986767,-0.55145526,0.68145764,-0.89295125,0.65276706,-0.14990887,-0.109303124,0.7976631,0.5236784,-0.09932874,0.7691085,0.023871874,0.16190039,-0.8991421,-0.5417971,1.5885168,1.567657
-0.9683356,0.6153116,0.09761405,-0.1690172,-0.6260526,-0.9220513,-0.14492679,-0.28154433,-0.24073339,-0.6063477,-0.6659984,-0.049355756,-0.31368122,-0.8145614,-0.17003328,-0.66356486,-0.13023047,0.5412351,0.4983083,-0.1234035,0.7942584,0.5072459
0.70368016,-0.494923,0.0068496466,-0.48230362,-0.7470182,-0.2616998,0.7133857,0.634429,-0.24767292,0.5442685,-0.2244069,-0.5214949,0.7698021,0.30282202,-0.675522,0.64463687,0.11791816,0.4208547,-0.117053956,-0.5504914,1.0325359,0.7518594
-0.24826717,-0.6050271,0.7673787,-0.9187238,0.083397985,0.3976481,0.9220984,0.3662982,0.472983,0.03712201,-0.6322993,0.49463978,-0.652256,-0.099468,-0.521558,0.27301756,-0.6362062,0.3146539,0.688682,0.24476369,1.2311006,1.1478583
-0.7256744,-0.9331167,0.436036,-0.57324207,-0.89546514,-0.073411465,0.166448,-0.9819957,-0.68950343,0.32948112,0.13592705,-0.58183444,-0.45712683,-0.63932306,-0.31383723,0.7332875,-0.186531,-0.37114745,-0.25892577,-0.58872306,0.9531101,0.7132
-0.63912547,0.4669441,0.71723974,0.7043729,-0.14644146,-0.60659444,0.7255937,0.25680172,-0.7026521,-0.33704352,-0.6134139,-0.4375319,-0.60923547,-0.47016302,0.42293596,-0.6495959,-0.021594679,-0.3203491,-0.026163124,0.5494756,1.1516747,0.9163377
0.7020066,-0.013433933,0.8972775,-0.17718792,0.9810027,0.1353358,0.11238992,-0.20853186,-0.6888298,-0.16646385,0.7121044,-0.4221095,0.4792984,-0.60585856,-0.63107926,-0.41951635,-0.68555266,0.53205276,0.772828,-0.15255289,1.1913877,1.1237062
0.86174977,-0.6749704,-0.9410459,0.8131889,0.48151076,0.13441384,0.9251751,-0.98977935,-0.8128519,0.15079463,-0.05794258,-0.133334,-0.5887713,0.3992648,-0.41420805,0.4970175,0.07215979,-0.8423243,0.8801554,-0.6624123,1.1913877,1.0215733
0.6074445,-0.34591496,-0.71849763,0.25222135,0.97673285,-0.32883835,-0.9477011,-0.8158052,0.42805088,-0.3667915,-0.65978736,0.34735432,-0.2721295,0.23985729,-0.27524453,0.83252484,-0.3062366,0.8715057,-0.5543426,-0.22431818,1.5488039,1.4275988
0.8722087,-0.062063098,0.20694625,0.78702664,0.72710943,-0.76817155,0.26237082,-0.55724573,-0.042982817,-0.44401407,0.41334182,0.73909813,-0.70153874,-0.014548516,0.02106403,0.59731936,-0.10037083,-0.8260571,0.17839232,-0.06971598,0.9531101,0.7150743
0.581679,0.16966534,-0.42139494,0.17166948,-0.14370203,0.33642733,-0.58922625,0.65438855,-0.5221734,-0.54606044,-0.8936332,-0.573766,0.63412046,0.76364475,0.5573813,-0.57001734,0.6711817,0.6182972,-0.64896274,-0.8111927,1.2708135,1.102442
-0.91529083,-0.097652316,0.8075589,0.53976214,-0.26499498,0.5082902,-0.30613816,0.14860332,0.05985844,-0.6730062,-0.7160407,0.3344691,0.31033534,-0.64647436,-0.07876897,0.09072378,0.60596806,-0.2541882,-0.25142846,-0.6684898,0.7545455,0.48731732
0.22440135,0.39608693,0.73338604,-0.8625308,0.96497464,0.730736,-0.23903811,-0.6003623,-0.7024025,0.5814955,-0.121013544,0.8729943,0.014930033,-0.16530336,-0.46053892,0.7333023,0.86129034,-0.58147556,-0.3148909,0.4796239,0.9531101,0.791128
0.062137127,-0.11972475,0.967865,0.27215505,0.043138027,-0.7489313,0.7672167,-0.4939766,0.57119155,0.62578,0.2662278,-0.8185933,0.034174774,-0.75994617,-0.5275435,0.8766291,-0.7340003,-0.21347207,-0.32025608,-0.21179323,1.5885168,1.4461124
-0.42565036,0.08682406,0.63613284,0.72219145,-0.37143767,0.98261225,-0.75849354,-0.9459387,-0.363402,0.41167068,-0.20508781,0.66155684,-0.80491483,0.8673889,0.44303355,0.032252274,-0.28595072,-0.0029981732,0.61891705,-0.25976175,1.2311006,0.9869357
-0.22024441,-0.69940615,0.736423,-0.8939334,-0.029979467,-0.3206017,0.7102237,-0.76263773,0.087429166,0.5036807,-0.51880604,-0.8505378,-0.8466842,-0.15244325,-0.86949533,-0.60919285,0.89438355,-0.4499297,-0.8009613,-0.5703062,1.0325359,0.9216833
-0.9338504,0.8999356,0.111008525,-0.9193665,0.046698213,0.67349267,-0.54141974,-0.9404193,-0.82676435,-0.39908993,-0.66414016,-0.3405902,-0.48612022,0.22555478,0.3414821,0.76350427,-0.8194911,-0.7574558,0.8445424,-0.5566772,1.1119618,1.0543904
-0.46860838,-0.7774161,0.21242607,0.16076887,0.7084091,0.29302216,-0.562924,0.83035254,-0.867664,0.94790924,0.6906206,-0.8263858,0.73128015,-0.39285618,0.11071289,0.8348526,0.5354817,-0.37467465,0.055854212,0.31348917,1.1913877,0.9073598
0.8973396,0.85300815,0.30468166,0.47941434,0.2616154,0.17277527,-0.6547636,-0.07772362,-0.78050613,0.26470292,-0.5521398,0.6583398,-0.27898514,-0.48780712,0.44272992,0.5140992,0.41915685,-0.034117054,0.6811655,-0.48404333,1.3105264,1.1936758
-0.7202976,-0.7079717,0.4487461,-0.71538746,-0.4304582,-0.8156606,0.21674085,0.41404736,-0.56551063,0.31017494,-0.56420976,-0.87600803,0.63165313,-0.6682348,0.51584524,-0.162198,0.19619757,-0.2881984,-0.071976006,0.70811445,0.63540673,0.36153302
-0.5470971,0.11530018,-0.8535683,-0.5561024,-0.14509284,0.66423476,-0.32299614,-0.24829853,-0.86811876,-0.41584194,-0.6747023,-0.19583184,-0.29699564,0.45332894,-0.7900897,0.61717105,0.41550335,-0.37349278,0.39714974,-0.057998046,0.9133972,0.6927983
-0.35110557,0.77053416,0.9942963,0.87233484,0.4457271,-0.0791868,-0.26356065,-0.6369343,0.18420517,-0.008254528,-0.42329,-0.7243476,-0.5541746,0.0016815304,-0.051492188,-0.23649487,0.03872777,-0.103555046,0.23709106,0.77225196,1.1516747,1.1184398
0.5148072,-0.9985007,0.97470057,0.85936046,0.39398623,-0.59424067,-0.20009017,-0.11371291,-0.27869868,0.21236908,-0.16583325,0.059790086,0.7271611,0.66315204,0.13987741,0.4293709,-0.07337676,0.12932667,-0.88537216,0.56598514,0.7545455,0.5350758
0.5858629,-0.8231851,-0.05827272,0.08480835,-0.44957852,0.49784565,-0.6598034,0.6070024,-0.12401497,0.71841073,-0.25588113,-0.21413983,0.75004655,0.76245975,-0.4733835,-0.56205666,0.82452273,0.52665806,-0.17012542,0.6544223,1.0722488,0.8930482
0.4642527,-0.8524957,0.73551345,0.11659455,0.64240396,-0.9216757,-0.55720973,0.606009,0.036966085,0.44192827,0.4138922,-0.74303484,0.36502653,-0.23939347,0.5349374,-0.6071592,-0.84657425,-0.54552525,0.04609537,-0.87795836,0.7545455,0.6257579
-0.46041167,0.76600146,-0.43697298,0.5205933,0.86241376,-0.34653294,0.1452409,0.9448513,0.87088954,0.5129323,-0.82868874,-0.48054606,0.11276457,-0.11490733,0.3874763,-0.6621525,0.50579154,0.643501,0.1789633,0.83901125,0.8339713,0.542452
0.9621633,0.86785686,-0.80170524,0.34199417,0.21368933,0.99753904,0.9909394,0.20789242,0.55240357,-0.60183465,-0.096752964,0.6614177,0.43031397,0.56260794,-0.72112334,-0.2017433,0.7775477,0.6970281,0.22330473,0.03115493,1.1119618,0.87368083
0.48732054,0.04444158,0.22084093,0.32526636,0.08945274,0.767758,0.8576257,0.2419504,-0.9953939,-0.4580381,-0.11538713,-0.43788445,-0.20657247,0.46377087,0.23020005,0.0010183811,-0.1886169,0.16434957,-0.41243792,0.8872082,0.9531101,0.76275396
0.44086313,-0.3459761,-0.49952495,-0.17465281,-0.8077767,-0.26580644,-0.09800804,-0.6625521,-0.87172294,0.5399041,0.33500585,0.5237008,0.5197488,-0.43306506,0.5975486,-0.8579836,-0.27293944,0.329729,0.057759974,-0.8001778,1.4296651,1.2124153
0.4892708,-0.6571412,-0.51920784,-0.74083173,0.54632795,-0.92454565,-0.26888406,0.1299473,-0.6956475,0.5837853,0.36594665,-0.10748512,-0.5354617,0.0032464385,-0.29425785,-0.052186344,-0.16735514,-0.55489004,0.15655024,-0.5448351,0.992823,0.7310868
-0.33575296,-0.27167773,-0.071342826,-0.54301786,-0.42097867,-0.3609028,-0.21535921,0.47312832,0.018884897,0.84883153,-0.4351616,0.61941075,0.37997523,0.5796093,-0.4342048,-0.083677836,-0.31599307,0.11895007,-0.033260357,-0.05455774,0.7942584,0.5731163
0.53234327,-0.55471647,0.53314793,-0.7900562,-0.9398924,0.023695469,0.059841514,0.6863394,-0.6433122,0.9680271,-0.43390125,0.66112447,-0.50611985,-0.8738949,-0.7606235,-0.15543047,-0.58268,-0.055989716,-0.50708514,-0.2241154,1.1119618,0.9034031
0.8497255,0.28100526,0.27551472,0.9387975,0.5206914,0.8918675,-0.4861102,-0.51572406,0.6539103,0.16181123,0.3979721,0.7596711,0.44762677,0.39667854,-0.325965,0.07803544,0.28892037,-0.45787635,0.8094851,0.7560332,0.7942584,0.5514796
0.22145462,0.09842205,-0.9736273,0.5512463,0.14953458,0.509086,0.04958093,0.79651904,0.72378516,-0.35666227,0.68604094,0.68291515,-0.4708563,0.33439422,0.2056442,-0.4007396,0.13155377,0.009602845,0.43357468,-0.74896026,0.71483254,0.40595347
-0.30182886,0.25900853,0.7377969,0.9727471,-0.95403516,0.74233055,-0.86527467,-0.40493858,0.77991605,0.2890314,-0.22891666,0.49116042,-0.6962366,0.12320942,-0.46721193,-0.6946554,-0.81953317,0.14729072,-0.6307126,-0.013555562,1.3105264,1.2341504
0.010118127,-0.6183636,-0.4485594,0.8997123,-0.25538135,0.6647266,0.8736651,-0.9100691,-0.5087304,0.57651114,-0.61553115,-0.73375946,0.7310801,0.5266909,-0.5809438,-0.38015795,-0.17088589,-0.13641232,0.7493286,-0.15848808,1.3105264,1.0461578
-0.12343919,0.22429991,-0.67701423,-0.2649566,0.044569492,-0.015847921,0.898105,-0.74662375,0.65089715,-0.61682594,0.7964461,0.54765654,-0.7106839,-0.81964797,-0.41456982,0.35711423,0.21269499,0.68856764,0.7070974,-0.80112624,0.8339713,0.64741814
0.13021696,0.43412685,-0.29396617,0.8977703,0.52882195,0.23541188,-0.7288439,-0.23457849,-0.76729774,0.10810411,0.0007023096,0.50513816,-0.5514158,-0.6613701,0.09071692,-0.18313178,0.3369096,0.73925626,-0.48379517,-0.53404206,0.992823,0.85920036
0.10371578,-0.43988872,-0.9669299,-0.20520246,-0.6792656,-0.42671442,-0.022728086,0.86133075,0.5618658,0.7518141,0.769855,0.44988647,-0.1926621,-0.6579491,0.47265232,-0.7024574,-0.82946134,0.36817405,-0.22328939,-0.65169686,1.2708135,1.016189
0.6099167,0.9357668,0.71776307,-0.83942723,-0.39435935,0.27792573,-0.84113514,0.49973655,0.47535694,-0.60751796,0.4825455,-0.06797469,-0.061708078,-0.5244667,0.41546473,0.31200752,-0.3624573,0.52601457,0.3667896,0.6589839,0.9531101,0.72844994
0.20839679,-0.7352207,0.27104592,0.9403173,-0.7233459,0.86009157,0.397887,-0.35989904,-0.43300653,-0.70950735,-0.0534634,0.8607496,-0.75516254,0.06764949,-0.4042385,-0.045243286,0.4048789,0.78458375,-0.66213685,0.25900707,1.4296651,1.2521844
-0.6583631,-0.7762544,-0.28554404,-0.2006656,-0.72412884,0.3295194,0.888258,-0.056984305,0.09713447,-0.038854003,0.45979768,-0.088184595,-0.18453608,0.54926616,-0.5864413,-0.5610593,-0.48463482,-0.6787168,0.30352393,0.4989236,1.1119618,0.8725558
-0.6643764,0.544755,0.15951788,0.77548087,0.61250734,0.909171,-0.9162483,-0.3582337,-0.7821715,0.6573018,-0.25854757,-0.586178,-0.5557115,0.6055385,0.78907216,0.61573637,-0.079076886,0.07627816,0.72389954,0.05097184,1.0722488,0.8918281
-0.18560612,0.07721436,-0.78647876,0.82608914,0.045367002,0.6832334,0.95625675,0.4585638,0.36710274,-0.14480555,0.26862204,-0.63391036,0.14368959,-0.75449616,-0.48505464,-0.7627108,0.44761753,-0.8256666,-0.15678713,-0.43008652,1.4296651,1.354528
0.4229381,0.6527078,0.2517358,-0.44704378,0.40445256,-0.93948925,-0.80505025,-0.19531965,-0.6206722,0.99903536,0.6818953,-0.18414652,0.652126,-0.5796126,0.12192453,0.047819816,0.30696133,0.067531265,-0.4392263,-0.57438016,1.1516747,1.0196556
-0.5509738,-0.79937625,0.32280052,-0.80773187,0.22294974,0.7938466,-0.56287956,0.94906604,-0.020316243,-0.6665689,0.29204354,0.6245325,0.17951864,0.38315418,-0.10936428,-0.6969985,0.7825336,-0.19822264,-0.70029813,0.7439643,2.025359,1.959757
-0.42038536,0.6108167,0.7673377,-0.8400564,0.7265912,0.5889782,-0.3906387,-0.25722992,0.75439835,-0.68593085,-0.7381587,0.28501454,0.04863864,0.018100942,-0.20398532,0.5193894,-0.15173739,-0.8339129,-0.650342,-0.2878081,0.992823,0.77648187
-0.18798578,0.10708368,0.66951966,-0.92901504,-0.14145315,0.32768786,-0.037359476,-0.23020566,0.18242288,-0.6739466,-0.72832066,-0.26101154,0.6567041,-0.86918867,0.3968374,0.293075,0.23246545,-0.2931707,0.5217477,-0.52027035,0.43684214,0.16497456
0.6207111,0.7245741,0.34655643,-0.00047934055,0.7491789,0.5047655,-0.33149004,-0.7544148,0.67586565,-0.27003014,0.2245423,0.60278195,-0.16644587,0.07765435,0.5177703,0.760834,0.4914561,-0.82264745,0.5389572,0.74655324,0.67511964,0.48191777
0.42493176,0.6107489,-0.5114975,0.97565234,0.11826205,0.83589685,-0.45792997,-0.2151376,0.62295926,-0.5359578,0.2654138,0.27331698,0.80616474,-0.674098,-0.29601276,0.84250295,-0.032599676,0.66320974,-0.19412261,-0.14614744,1.0325359,0.92481846
0.98703027,-0.0059735775,-0.23814774,-0.94000244,-0.540426,-0.32609713,0.8219305,-0.24257302,-0.6596067,0.8648305,-0.37642398,0.007571876,0.41288647,0.88399446,-0.7992916,-0.76859844,-0.49476767,-0.47615388,0.60836214,0.5530228,1.6679426,1.597123
-0.098204136,0.18828785,0.41837192,-0.29198658,0.3887974,0.5283091,-0.67385197,-0.33033586,0.5102478,0.37127995,0.15702188,-0.057781003,-0.06219442,-0.22218153,-0.5729752,0.4112821,-0.47617695,0.5390311,-0.30994812,0.33472455,0.7545455,0.62722236
0.40974772,-0.11905289,0.4545536,0.55951786,-0.859262,-0.29429317,0.55305207,-0.09650898,0.5108228,-0.43415296,-0.39633778,-0.19242725,0.8838623,0.83568627,-0.40368682,0.119864486,-0.7185292,-0.8963676,-0.7473852,-0.11797685,1.0325359,0.8667628
-0.03768921,-0.8212911,-0.30465674,0.7286533,0.9489261,-0.6969216,0.27164376,-0.62396955,-0.19768262,-0.20884371,0.24437466,0.08463067,-0.14233871,-0.17787927,-0.7586846,-0.7031222,0.19530204,0.7774107,0.5637249,-0.3988669,1.3899522,1.3044446
0.6066874,0.20414782,-0.5139996,-0.32342625,0.83604,-0.2256484,-0.8079455,0.7449784,0.41413295,-0.21557415,0.77675486,-0.47883695,0.48814207,0.48988745,-0.57178956,-0.83157766,0.86519426,-0.18974675,0.64637715,-0.1904689,1.3105264,1.2261183
0.45350885,0.14553928,0.20450711,-0.8685734,-0.9037123,0.073381186,-0.34824514,-0.7752342,-0.638289,0.07343435,0.6121602,0.004826045,-0.44141993,0.2971306,-0.28136876,0.037602425,0.49267727,-0.5980456,0.08351455,-0.40762323,0.8339713,0.6189374
0.59787726,0.05078876,-0.7231517,-0.30919075,-0.10532975,0.4401846,-0.93191445,0.3526014,0.30942035,-0.14578795,0.253821,-0.80197394,-0.061259612,-0.8083374,-0.20977771,-0.2963226,0.6186147,-0.6488448,-0.47314885,0.76067275,1.2311006,1.0439229
0.98589027,0.024984956,-0.06927431,0.9469762,0.9017036,-0.9071075,-0.6972215,0.14941382,-0.32072437,0.30611932,0.2160338,0.46443564,-0.44814563,0.686765,0.38184592,-0.8780666,0.0015622257,0.7642767,0.73309565,0.056735586,0.8339713,0.51813895
-0.22358418,-0.41702044,0.9261781,0.70443356,0.5196264,-0.31768012,0.17517936,0.8596444,0.9343591,-0.004148245,-0.7250607,-0.41898057,0.043076597,-0.10145241,-0.48921797,-0.5241091,-0.70999444,0.6477674,0.45297596,-0.012720536,0.8736843,0.5990948
0.22656226,-0.5723473,0.19546199,0.75418115,-0.3478185,0.30684686,0.20858133,-0.9691516,-0.8946965,0.6320822,-0.099971615,-0.8266833,-0.08033323,0.21069191,0.007396245,-0.105317146,-0.37803137,-0.12947355,0.43095618,0.19473384,0.8339713,0.6447208
0.7323917,-0.5850402,0.73009205,0.7159536,0.20311475,0.8377243,-0.6905824,-0.6019964,-0.3260486,0.4214177,0.14731218,-0.46805307,0.81485474,-0.21105187,0.5640199,0.16829681,0.46729648,0.060462892,0.11794456,0.3947232,0.8736843,0.6328299
0.70561826,0.46017313,0.8041346,-0.80963135,0.56553245,-0.17222476,0.5100912,-0.29832816,0.8729192,-0.4409666,0.09413974,-0.5820454,-0.81053835,0.050550304,0.38954118,-0.4953865,-0.89581573,0.51263,0.65632975,0.2740739,1.3105264,1.2522612
0.91750777,-0.38049233,0.6078099,-0.8904474,-0.54473174,0.6302222,0.37584794,-0.33756804,0.61871886,-0.13284266,-0.5400503,0.20002873,-0.4109465,-0.24539658,0.18575005,0.20176563,-0.84593225,0.84216917,-0.8084972,-0.27903083,1.6282297,1.4639082
0.0068541765,-0.94293594,0.19387376,-0.34048343,-0.22306311,-0.6431323,0.014083028,-0.6166781,-0.40160453,0.43514645,-0.82239294,-0.72790825,-0.29149947,-0.5737454,0.50213945,-0.678762,-0.6474834,-0.1284172,-0.7463982,-0.74539614,0.8736843,0.643643
0.55920815,0.69569993,0.25683713,-0.5864855,-0.42997396,0.6171818,-0.08922613,-0.96399224,-0.2595688,-0.14777374,-0.7692687,-0.8256192,-0.50077766,0.1881178,0.7669058,-0.48250717,-0.49574754,0.76274383,0.5928493,0.85595113,1.9459331,1.8307139
